Latitude,Longtitude,KF_Latitude,KF_Longtitude,Speed,Angle,X_Error,Y_Error,Time
51.038214,13.743711833,51.038203217486206,13.743741043817783,0.0,274.3371631879937,15.521,15.452,0.010277986526489258
51.038214,13.743711833,51.038203217486206,13.743741043817783,0.0,274.3371631879937,15.521,15.452,0.010277986526489258
51.038214,13.743711833,51.03820520455442,13.743735693821154,0.0,273.5362533885217,15.521,15.452,0.009867429733276367
51.038214,13.743711833,51.03820520455442,13.743735693821154,0.0,273.5362533885217,15.521,15.452,0.009867429733276367
51.038214,13.743711833,51.03820682722422,13.743731316530257,0.0,273.5362533885217,15.521,15.452,0.010544776916503906
51.038214,13.743711833,51.03820682722422,13.743731316530257,0.0,273.5362533885217,15.521,15.452,0.010544776916503906
51.038214,13.743711833,51.038208151550045,13.743727738363036,0.0,273.5362533885217,15.521,15.452,0.00982046127319336
51.038214,13.743711833,51.038208151550045,13.743727738363036,0.0,273.5362533885217,15.521,15.452,0.00982046127319336
51.038214,13.743711833,51.03820923196748,13.743724815209449,0.0,273.5362533885217,15.521,15.452,0.009972333908081055
51.038214,13.743711833,51.03820923196748,13.743724815209449,0.0,273.5362533885217,15.521,15.452,0.009972333908081055
51.038214,13.743711833,51.038210113171914,13.743722428131179,0.0,273.5362533885217,15.521,15.452,0.010168313980102539
51.038214,13.743711833,51.038210113171914,13.743722428131179,0.0,273.5362533885217,15.521,15.452,0.010168313980102539
51.038214,13.743711833,51.038210831772524,13.743720479343622,0.0,275.1944289077348,15.521,15.452,0.009790658950805664
51.038214,13.743711833,51.038210831772524,13.743720479343622,0.0,275.1944289077348,15.521,15.452,0.009790658950805664
51.038214,13.743711833,51.03821141770714,13.743718888658153,0.0,275.1944289077348,15.521,15.452,0.01024317741394043
51.038214,13.743711833,51.03821141770714,13.743718888658153,0.0,275.1944289077348,15.521,15.452,0.01024317741394043
51.038214,13.743711833,51.03821189543214,13.743717590426568,0.0,275.1944289077348,15.521,15.452,0.010563373565673828
51.038214,13.743711833,51.03821189543214,13.743717590426568,0.0,275.1944289077348,15.521,15.452,0.010563373565673828
51.038214,13.743711833,51.038212284912,13.743716530964441,0.0,275.1944289077348,15.521,15.452,0.010268926620483398
51.038214,13.743711833,51.038212284912,13.743716530964441,0.0,275.1944289077348,15.521,15.452,0.010268926620483398
51.038214,13.743711833,51.038212602436744,13.743715666403396,0.0,275.1944289077348,15.521,15.452,0.011294364929199219
51.038214,13.743711833,51.038212602436744,13.743715666403396,0.0,275.1944289077348,15.521,15.452,0.011294364929199219
51.038214,13.743711833,51.03821286129407,13.743714960913877,0.0,275.1944289077348,15.521,15.452,0.00999140739440918
51.038214,13.743711833,51.03821286129407,13.743714960913877,0.0,275.1944289077348,15.521,15.452,0.00999140739440918
51.038214,13.743711833,51.03821307232058,13.743714385241647,0.0,275.1944289077348,15.521,15.452,0.009405374526977539
51.038214,13.743711833,51.03821307232058,13.743714385241647,0.0,275.1944289077348,15.521,15.452,0.009405374526977539
51.038214,13.743711833,51.03821324435261,13.74371391550639,0.0,275.1944289077348,15.521,15.452,0.010249614715576172
51.038214,13.743711833,51.03821324435261,13.74371391550639,0.0,275.1944289077348,15.521,15.452,0.010249614715576172
51.038214,13.743711833,51.03821338459481,13.743713532217237,0.0,275.1944289077348,15.521,15.452,0.00938725471496582
51.038214,13.743711833,51.03821338459481,13.743713532217237,0.0,275.1944289077348,15.521,15.452,0.00938725471496582
51.038214,13.743711833,51.03821349892114,13.743713219467544,0.0,275.1944289077348,15.521,15.452,0.009362220764160156
51.038214,13.743711833,51.03821349892114,13.743713219467544,0.0,275.1944289077348,15.521,15.452,0.009362220764160156
51.038214,13.743711833,51.038213592120435,13.743712964276606,0.0,277.9974734718038,15.521,15.452,0.009551286697387695
51.038214,13.743711833,51.038213592120435,13.743712964276606,0.0,277.9974734718038,15.521,15.452,0.009551286697387695
51.038214,13.743711833,51.038213668096716,13.743712756051874,0.0,277.9974734718038,15.521,15.452,0.009316444396972656
51.038214,13.743711833,51.038213668096716,13.743712756051874,0.0,277.9974734718038,15.521,15.452,0.009316444396972656
51.038214,13.743711833,51.03821373003268,13.743712586149899,0.0,277.9974734718038,15.521,15.452,0.010204792022705078
51.038214,13.743711833,51.03821373003268,13.743712586149899,0.0,277.9974734718038,15.521,15.452,0.010204792022705078
51.038214,13.743711833,51.03821378052293,13.743712447517739,0.0,277.9974734718038,15.521,15.452,0.01002645492553711
51.038214,13.743711833,51.03821378052293,13.743712447517739,0.0,277.9974734718038,15.521,15.452,0.01002645492553711
51.038214,13.743711833,51.038213821682575,13.74371233440042,0.0,277.9974734718038,15.521,15.452,0.010371208190917969
51.038214,13.743711833,51.038213821682575,13.74371233440042,0.0,277.9974734718038,15.521,15.452,0.010371208190917969
51.038214,13.743711833,51.03821385523593,13.743712242102047,0.0,277.9974734718038,15.521,15.452,0.009378910064697266
51.038214,13.743711833,51.03821385523593,13.743712242102047,0.0,277.9974734718038,15.521,15.452,0.009378910064697266
51.038214,13.743711833,51.03821388258861,13.743712166790965,0.0,277.9974734718038,15.521,15.452,0.009439229965209961
51.038214,13.743711833,51.03821388258861,13.743712166790965,0.0,277.9974734718038,15.521,15.452,0.009439229965209961
51.038214,13.743711833,51.038213904886504,13.743712105340766,0.0,277.9974734718038,15.521,15.452,0.010683298110961914
51.038214,13.743711833,51.038213904886504,13.743712105340766,0.0,277.9974734718038,15.521,15.452,0.010683298110961914
51.038214,13.743711833,51.038213923063736,13.743712055200339,0.0,277.9974734718038,15.521,15.452,0.010337591171264648
51.038214,13.743711833,51.038213923063736,13.743712055200339,0.0,277.9974734718038,15.521,15.452,0.010337591171264648
51.038214,13.743711833,51.0382139378818,13.743712014288178,0.0,277.9974734718038,15.521,15.452,0.01029205322265625
51.038214,13.743711833,51.0382139378818,13.743712014288178,0.0,277.9974734718038,15.521,15.452,0.01029205322265625
51.038214,13.743711833,51.03821394996147,13.74371198090584,0.0,277.9974734718038,15.521,15.452,0.009727239608764648
51.038214,13.743711833,51.03821394996147,13.74371198090584,0.0,277.9974734718038,15.521,15.452,0.009727239608764648
51.038214,13.743711833,51.0382139598088,13.743711953667441,0.0,277.9974734718038,15.521,15.452,0.009470462799072266
51.038214,13.743711833,51.0382139598088,13.743711953667441,0.0,277.9974734718038,15.521,15.452,0.009470462799072266
51.038214,13.743711833,51.03821396783634,13.743711931442235,0.0,277.9974734718038,15.521,15.452,0.010662555694580078
51.038214,13.743711833,51.03821396783634,13.743711931442235,0.0,277.9974734718038,15.521,15.452,0.010662555694580078
51.038214,13.743711833,51.038213974380376,13.743711913307552,0.0,277.9974734718038,15.521,15.452,0.010190010070800781
51.038214,13.743711833,51.038213974380376,13.743711913307552,0.0,277.9974734718038,15.521,15.452,0.010190010070800781
51.038214,13.743711833,51.038213979715096,13.743711898510517,0.0,277.9974734718038,15.521,15.452,0.01048421859741211
51.038214,13.743711833,51.038213979715096,13.743711898510517,0.0,277.9974734718038,15.521,15.452,0.01048421859741211
51.038214,13.743711833,51.03821398406393,13.74371188643685,0.0,276.28821494174065,15.521,15.452,0.009659767150878906
51.038214,13.743711833,51.03821398406393,13.74371188643685,0.0,276.28821494174065,15.521,15.452,0.009659767150878906
51.038214,13.743711833,51.0382139876091,13.743711876585325,0.0,276.28821494174065,15.521,15.452,0.009610652923583984
51.038214,13.743711833,51.0382139876091,13.743711876585325,0.0,276.28821494174065,15.521,15.452,0.009610652923583984
51.038214,13.743711833,51.03821399049913,13.743711868546944,0.0,276.28821494174065,15.521,15.452,0.010497808456420898
51.038214,13.743711833,51.03821399049913,13.743711868546944,0.0,276.28821494174065,15.521,15.452,0.010497808456420898
51.038214,13.743711833,51.03821399285507,13.743711861988029,0.0,276.28821494174065,15.521,15.452,0.010239601135253906
51.038214,13.743711833,51.03821399285507,13.743711861988029,0.0,276.28821494174065,15.521,15.452,0.010239601135253906
51.038214,13.743711833,51.03821399477563,13.743711856636274,0.0,276.28821494174065,15.521,15.452,0.010188102722167969
51.038214,13.743711833,51.03821399477563,13.743711856636274,0.0,276.28821494174065,15.521,15.452,0.010188102722167969
51.038214,13.743711833,51.03821399634127,13.7437118522695,0.0,276.20344790169185,15.521,15.452,0.009592294692993164
51.038214,13.743711833,51.03821399634127,13.7437118522695,0.0,276.20344790169185,15.521,15.452,0.009592294692993164
51.038214,13.743711833,51.038213997617575,13.743711848706415,0.0,276.20344790169185,15.521,15.452,0.00957489013671875
51.038214,13.743711833,51.038213997617575,13.743711848706415,0.0,276.20344790169185,15.521,15.452,0.00957489013671875
51.038214,13.743711833,51.03821399865802,13.743711845799108,0.0,276.20344790169185,15.521,15.452,0.01046442985534668
51.038214,13.743711833,51.03821399865802,13.743711845799108,0.0,276.20344790169185,15.521,15.452,0.01046442985534668
51.038214,13.743711833,51.0382139995062,13.743711843426897,0.0,276.20344790169185,15.521,15.452,0.010085344314575195
51.038214,13.743711833,51.0382139995062,13.743711843426897,0.0,276.20344790169185,15.521,15.452,0.010085344314575195
51.038214,13.743711833,51.03821400019763,13.743711841491262,0.0,276.20344790169185,15.521,15.452,0.010394096374511719
51.038214,13.743711833,51.03821400019763,13.743711841491262,0.0,276.20344790169185,15.521,15.452,0.010394096374511719
51.038214,13.743711833,51.03821400076128,13.743711839911901,0.0,276.7294485747518,15.521,15.452,0.0095977783203125
51.038214,13.743711833,51.03821400076128,13.743711839911901,0.0,276.7294485747518,15.521,15.452,0.0095977783203125
51.038214,13.743711833,51.03821400122075,13.743711838623216,0.0,276.7294485747518,15.521,15.452,0.00963282585144043
51.038214,13.743711833,51.03821400122075,13.743711838623216,0.0,276.7294485747518,15.521,15.452,0.00963282585144043
51.038214,13.743711833,51.038214001595335,13.7437118375717,0.0,276.7294485747518,15.521,15.452,0.010414600372314453
51.038214,13.743711833,51.038214001595335,13.7437118375717,0.0,276.7294485747518,15.521,15.452,0.010414600372314453
51.038214,13.743711833,51.03821400190068,13.743711836713738,0.0,276.7294485747518,15.521,15.452,0.010360479354858398
51.038214,13.743711833,51.03821400190068,13.743711836713738,0.0,276.7294485747518,15.521,15.452,0.010360479354858398
51.038214,13.743711833,51.0382140021496,13.74371183601366,0.0,276.7294485747518,15.521,15.452,0.010243415832519531
51.038214,13.743711833,51.0382140021496,13.74371183601366,0.0,276.7294485747518,15.521,15.452,0.010243415832519531
51.038214,13.743711833,51.038214002352525,13.743711835442433,0.0,278.55555824341286,15.521,15.452,0.009523153305053711
51.038214,13.743711833,51.038214002352525,13.743711835442433,0.0,278.55555824341286,15.521,15.452,0.009523153305053711
51.038214,13.743711833,51.03821400251795,13.743711834976342,0.0,278.55555824341286,15.521,15.452,0.009249687194824219
51.038214,13.743711833,51.03821400251795,13.743711834976342,0.0,278.55555824341286,15.521,15.452,0.009249687194824219
51.038214,13.743711833,51.0382140026528,13.743711834596049,0.0,278.55555824341286,15.521,15.452,0.011459589004516602
51.038214,13.743711833,51.0382140026528,13.743711834596049,0.0,278.55555824341286,15.521,15.452,0.011459589004516602
51.038214,13.743711833,51.03821400276272,13.743711834285728,0.0,278.55555824341286,15.521,15.452,0.009852409362792969
51.038214,13.743711833,51.03821400276272,13.743711834285728,0.0,278.55555824341286,15.521,15.452,0.009852409362792969
51.038214,13.743711833,51.03821400285234,13.743711834032531,0.0,278.55555824341286,15.521,15.452,0.010144710540771484
51.038214,13.743711833,51.03821400285234,13.743711834032531,0.0,278.55555824341286,15.521,15.452,0.010144710540771484
51.038214,13.743711833,51.03821400292539,13.743711833825921,0.0,276.7294485747518,15.521,15.452,0.009297609329223633
51.038214,13.743711833,51.03821400292539,13.743711833825921,0.0,276.7294485747518,15.521,15.452,0.009297609329223633
51.038214,13.743711833,51.03821400298495,13.743711833657352,0.0,276.7294485747518,15.521,15.452,0.009306669235229492
51.038214,13.743711833,51.03821400298495,13.743711833657352,0.0,276.7294485747518,15.521,15.452,0.009306669235229492
51.038214,13.743711833,51.03821400303349,13.7437118335198,0.0,276.7294485747518,15.521,15.452,0.01091313362121582
51.038214,13.743711833,51.03821400303349,13.7437118335198,0.0,276.7294485747518,15.521,15.452,0.01091313362121582
51.038214,13.743711833,51.038214003073065,13.743711833407565,0.0,276.7294485747518,15.521,15.452,0.01030278205871582
51.038214,13.743711833,51.038214003073065,13.743711833407565,0.0,276.7294485747518,15.521,15.452,0.01030278205871582
51.038214,13.743711833,51.03821400310533,13.74371183331599,0.0,276.7294485747518,15.521,15.452,0.010653972625732422
51.038214,13.743711833,51.03821400310533,13.74371183331599,0.0,276.7294485747518,15.521,15.452,0.010653972625732422
51.038214,13.743711833,51.038214003131635,13.74371183324126,0.0,275.67641731124377,15.521,15.452,0.00948333740234375
51.038214,13.743711833,51.038214003131635,13.74371183324126,0.0,275.67641731124377,15.521,15.452,0.00948333740234375
51.038214,13.743711833,51.038214003153065,13.743711833180296,0.0,275.67641731124377,15.521,15.452,0.009182214736938477
51.038214,13.743711833,51.038214003153065,13.743711833180296,0.0,275.67641731124377,15.521,15.452,0.009182214736938477
51.038214,13.743711833,51.03821400317055,13.74371183313055,0.0,275.67641731124377,15.521,15.452,0.010634660720825195
51.038214,13.743711833,51.03821400317055,13.74371183313055,0.0,275.67641731124377,15.521,15.452,0.010634660720825195
51.038214,13.743711833,51.0382140031848,13.743711833089968,0.0,275.67641731124377,15.521,15.452,0.010329008102416992
51.038214,13.743711833,51.0382140031848,13.743711833089968,0.0,275.67641731124377,15.521,15.452,0.010329008102416992
51.038214,13.743711833,51.03821400319641,13.743711833056839,0.0,275.67641731124377,15.521,15.452,0.010467767715454102
51.038214,13.743711833,51.03821400319641,13.743711833056839,0.0,275.67641731124377,15.521,15.452,0.010467767715454102
51.038214,13.743711833,51.03821400320588,13.743711833029817,0.0,274.80795396303046,15.521,15.452,0.009995460510253906
51.038214,13.743711833,51.03821400320588,13.743711833029817,0.0,274.80795396303046,15.521,15.452,0.009995460510253906
51.038214,13.743711833,51.0382140032136,13.743711833007756,0.0,274.80795396303046,15.521,15.452,0.009973526000976562
51.038214,13.743711833,51.0382140032136,13.743711833007756,0.0,274.80795396303046,15.521,15.452,0.009973526000976562
51.038214,13.743711833,51.0382140032199,13.743711832989767,0.0,274.80795396303046,15.521,15.452,0.00996088981628418
51.038214,13.743711833,51.0382140032199,13.743711832989767,0.0,274.80795396303046,15.521,15.452,0.00996088981628418
51.038214,13.743711833,51.03821400322502,13.743711832975086,0.0,274.80795396303046,15.521,15.452,0.010142803192138672
51.038214,13.743711833,51.03821400322502,13.743711832975086,0.0,274.80795396303046,15.521,15.452,0.010142803192138672
51.038214,13.743711833,51.0382140032292,13.7437118329631,0.0,274.80795396303046,15.521,15.452,0.010159492492675781
51.038214,13.743711833,51.0382140032292,13.7437118329631,0.0,274.80795396303046,15.521,15.452,0.010159492492675781
51.038214,13.743711833,51.03821400323262,13.74371183295333,0.0,275.67641731124377,15.521,15.452,0.009615421295166016
51.038214,13.743711833,51.03821400323262,13.74371183295333,0.0,275.67641731124377,15.521,15.452,0.009615421295166016
51.038214,13.743711833,51.03821400323539,13.743711832945367,0.0,275.67641731124377,15.521,15.452,0.009231328964233398
51.038214,13.743711833,51.03821400323539,13.743711832945367,0.0,275.67641731124377,15.521,15.452,0.009231328964233398
51.038214,13.743711833,51.038214003237655,13.743711832938853,0.0,275.67641731124377,15.521,15.452,0.010762929916381836
51.038214,13.743711833,51.038214003237655,13.743711832938853,0.0,275.67641731124377,15.521,15.452,0.010762929916381836
51.038214,13.743711833,51.03821400323951,13.743711832933535,0.0,275.67641731124377,15.521,15.452,0.010270118713378906
51.038214,13.743711833,51.03821400323951,13.743711832933535,0.0,275.67641731124377,15.521,15.452,0.010270118713378906
51.038214,13.743711833,51.03821400324101,13.74371183292921,0.0,275.67641731124377,15.521,15.452,0.010546207427978516
51.038214,13.743711833,51.03821400324101,13.74371183292921,0.0,275.67641731124377,15.521,15.452,0.010546207427978516
51.038214,13.743711833,51.03821400324224,13.743711832925673,0.0,276.9529574681739,15.521,15.452,0.009495019912719727
51.038214,13.743711833,51.03821400324224,13.743711832925673,0.0,276.9529574681739,15.521,15.452,0.009495019912719727
51.038214,13.743711833,51.03821400324323,13.743711832922797,0.0,276.9529574681739,15.521,15.452,0.009742259979248047
51.038214,13.743711833,51.03821400324323,13.743711832922797,0.0,276.9529574681739,15.521,15.452,0.009742259979248047
51.038214,13.743711833,51.03821400324406,13.74371183292043,0.0,276.9529574681739,15.521,15.452,0.010321855545043945
51.038214,13.743711833,51.03821400324406,13.74371183292043,0.0,276.9529574681739,15.521,15.452,0.010321855545043945
51.038214,13.743711833,51.038214003244725,13.743711832918523,0.0,276.9529574681739,15.521,15.452,0.010862588882446289
51.038214,13.743711833,51.038214003244725,13.743711832918523,0.0,276.9529574681739,15.521,15.452,0.010862588882446289
51.038214,13.743711833,51.038214003245265,13.743711832916945,0.0,276.9529574681739,15.521,15.452,0.010837793350219727
51.038214,13.743711833,51.038214003245265,13.743711832916945,0.0,276.9529574681739,15.521,15.452,0.010837793350219727
51.038214,13.743711833,51.03821400324571,13.743711832915674,0.0,276.86999230821425,15.521,15.452,0.010317087173461914
51.038214,13.743711833,51.03821400324571,13.743711832915674,0.0,276.86999230821425,15.521,15.452,0.010317087173461914
51.038214,13.743711833,51.038214003246075,13.743711832914629,0.0,276.86999230821425,15.521,15.452,0.009348869323730469
51.038214,13.743711833,51.038214003246075,13.743711832914629,0.0,276.86999230821425,15.521,15.452,0.009348869323730469
51.038214,13.743711833,51.03821400324636,13.743711832913764,0.0,276.86999230821425,15.521,15.452,0.009954452514648438
51.038214,13.743711833,51.03821400324636,13.743711832913764,0.0,276.86999230821425,15.521,15.452,0.009954452514648438
51.038214,13.743711833,51.0382140032466,13.743711832913078,0.0,276.86999230821425,15.521,15.452,0.009647130966186523
51.038214,13.743711833,51.0382140032466,13.743711832913078,0.0,276.86999230821425,15.521,15.452,0.009647130966186523
51.038214,13.743711833,51.03821400324679,13.743711832912517,0.0,276.86999230821425,15.521,15.452,0.01011347770690918
51.038214,13.743711833,51.03821400324679,13.743711832912517,0.0,276.86999230821425,15.521,15.452,0.01011347770690918
51.038214,13.743711833,51.03821400324695,13.74371183291206,0.0,275.4638428132366,15.521,15.452,0.01002645492553711
51.038214,13.743711833,51.03821400324695,13.74371183291206,0.0,275.4638428132366,15.521,15.452,0.01002645492553711
51.038214,13.743711833,51.03821400324709,13.743711832911679,0.0,275.4638428132366,15.521,15.452,0.01807403564453125
51.038214,13.743711833,51.03821400324709,13.743711832911679,0.0,275.4638428132366,15.521,15.452,0.01807403564453125
51.038214,13.743711833,51.03821400324719,13.743711832911373,0.0,275.4638428132366,15.521,15.452,0.012773990631103516
51.038214,13.743711833,51.03821400324719,13.743711832911373,0.0,275.4638428132366,15.521,15.452,0.012773990631103516
51.038214,13.743711833,51.03821400324728,13.743711832911119,0.0,275.4638428132366,15.521,15.452,0.011765718460083008
51.038214,13.743711833,51.03821400324728,13.743711832911119,0.0,275.4638428132366,15.521,15.452,0.011765718460083008
51.038214,13.743711833,51.03821400324735,13.743711832910915,0.0,277.36259251121254,15.521,15.452,0.011464357376098633
51.038214,13.743711833,51.03821400324735,13.743711832910915,0.0,277.36259251121254,15.521,15.452,0.011464357376098633
51.038214,13.743711833,51.038214003247404,13.743711832910737,0.0,277.36259251121254,15.521,15.452,0.014639854431152344
51.038214,13.743711833,51.038214003247404,13.743711832910737,0.0,277.36259251121254,15.521,15.452,0.014639854431152344
51.038214,13.743711833,51.038214003247454,13.74371183291061,0.0,277.36259251121254,15.521,15.452,0.012358427047729492
51.038214,13.743711833,51.038214003247454,13.74371183291061,0.0,277.36259251121254,15.521,15.452,0.012358427047729492
51.038235833,13.743706167,51.03821992142031,13.743710316797976,0.0,277.36259251121254,12.208,12.064,0.010732889175415039
51.038235833,13.743706167,51.03821992142031,13.743710316797976,0.0,277.36259251121254,12.208,12.064,0.010732889175415039
51.038235833,13.743706167,51.038223957553804,13.743709275807188,0.0,275.2959913378495,12.208,12.064,0.010033369064331055
51.038235833,13.743706167,51.038223957553804,13.743709275807188,0.0,275.2959913378495,12.208,12.064,0.010033369064331055
51.038235833,13.743706167,51.03822685304013,13.743708525511616,0.0,275.2959913378495,12.208,12.064,0.00966644287109375
51.038235833,13.743706167,51.03822685304013,13.743708525511616,0.0,275.2959913378495,12.208,12.064,0.00966644287109375
51.038235833,13.743706167,51.038228991733924,13.743707969294636,0.0,275.2959913378495,12.208,12.064,0.009702444076538086
51.038235833,13.743706167,51.038228991733924,13.743707969294636,0.0,275.2959913378495,12.208,12.064,0.009702444076538086
51.038235833,13.743706167,51.038230598596115,13.743707550075163,0.0,275.2959913378495,12.208,12.064,0.00982666015625
51.038235833,13.743706167,51.038230598596115,13.743707550075163,0.0,275.2959913378495,12.208,12.064,0.00982666015625
51.038235833,13.743706167,51.038231818041965,13.743707231003215,0.0,275.2959913378495,12.208,12.064,0.009828567504882812
51.038235833,13.743706167,51.038231818041965,13.743707231003215,0.0,275.2959913378495,12.208,12.064,0.009828567504882812
51.038235833,13.743706167,51.0382327489698,13.743706986739923,0.0,275.3862502702882,12.208,12.064,0.009617328643798828
51.038235833,13.743706167,51.0382327489698,13.743706986739923,0.0,275.3862502702882,12.208,12.064,0.009617328643798828
51.038235833,13.743706167,51.03823346213307,13.743706799098927,0.0,275.3862502702882,12.208,12.064,0.009807825088500977
51.038235833,13.743706167,51.03823346213307,13.743706799098927,0.0,275.3862502702882,12.208,12.064,0.009807825088500977
51.038235833,13.743706167,51.03823400960446,13.743706654657954,0.0,275.3862502702882,12.208,12.064,0.01038670539855957
51.038235833,13.743706167,51.03823400960446,13.743706654657954,0.0,275.3862502702882,12.208,12.064,0.01038670539855957
51.038235833,13.743706167,51.03823443039568,13.743706543334953,0.0,275.3862502702882,12.208,12.064,0.01086115837097168
51.038235833,13.743706167,51.03823443039568,13.743706543334953,0.0,275.3862502702882,12.208,12.064,0.01086115837097168
51.038235833,13.743706167,51.03823475405464,13.743706457473793,0.0,275.3862502702882,12.208,12.064,0.010027170181274414
51.038235833,13.743706167,51.03823475405464,13.743706457473793,0.0,275.3862502702882,12.208,12.064,0.010027170181274414
51.038235833,13.743706167,51.0382350031099,13.743706391222,0.0,276.41084002023246,12.208,12.064,0.009726524353027344
51.038235833,13.743706167,51.0382350031099,13.743706391222,0.0,276.41084002023246,12.208,12.064,0.009726524353027344
51.038235833,13.743706167,51.038235194806624,13.743706340087815,0.0,276.41084002023246,12.208,12.064,0.00968170166015625
51.038235833,13.743706167,51.038235194806624,13.743706340087815,0.0,276.41084002023246,12.208,12.064,0.00968170166015625
51.038235833,13.743706167,51.03823534237709,13.743706300615477,0.0,276.41084002023246,12.208,12.064,0.010404348373413086
51.038235833,13.743706167,51.03823534237709,13.743706300615477,0.0,276.41084002023246,12.208,12.064,0.010404348373413086
51.038235833,13.743706167,51.038235455988826,13.743706270142557,0.0,276.41084002023246,12.208,12.064,0.010237693786621094
51.038235833,13.743706167,51.038235455988826,13.743706270142557,0.0,276.41084002023246,12.208,12.064,0.010237693786621094
51.038235833,13.743706167,51.03823554346101,13.743706246615892,0.0,276.41084002023246,12.208,12.064,0.010458230972290039
51.038235833,13.743706167,51.03823554346101,13.743706246615892,0.0,276.41084002023246,12.208,12.064,0.010458230972290039
51.038235833,13.743706167,51.0382356108099,13.743706228451515,0.0,275.86960044301475,12.208,12.064,0.00985097885131836
51.038235833,13.743706167,51.0382356108099,13.743706228451515,0.0,275.86960044301475,12.208,12.064,0.00985097885131836
51.038235833,13.743706167,51.03823566266591,13.743706214426924,0.0,275.86960044301475,12.208,12.064,0.0099334716796875
51.038235833,13.743706167,51.03823566266591,13.743706214426924,0.0,275.86960044301475,12.208,12.064,0.0099334716796875
51.038235833,13.743706167,51.03823570259343,13.743706203598508,0.0,275.86960044301475,12.208,12.064,0.010274887084960938
51.038235833,13.743706167,51.03823570259343,13.743706203598508,0.0,275.86960044301475,12.208,12.064,0.010274887084960938
51.038235833,13.743706167,51.0382357333366,13.743706195237824,0.0,275.86960044301475,12.208,12.064,0.00973653793334961
51.038235833,13.743706167,51.0382357333366,13.743706195237824,0.0,275.86960044301475,12.208,12.064,0.00973653793334961
51.038235833,13.743706167,51.03823575700816,13.743706188782417,0.0,275.86960044301475,12.208,12.064,0.01023411750793457
51.038235833,13.743706167,51.03823575700816,13.743706188782417,0.0,275.86960044301475,12.208,12.064,0.01023411750793457
51.038235833,13.743706167,51.03823577523476,13.743706183798132,0.0,274.64936454580004,12.208,12.064,0.009752750396728516
51.038235833,13.743706167,51.03823577523476,13.743706183798132,0.0,274.64936454580004,12.208,12.064,0.009752750396728516
51.038235833,13.743706167,51.038235789268874,13.74370617994966,0.0,274.64936454580004,12.208,12.064,0.01047205924987793
51.038235833,13.743706167,51.038235789268874,13.74370617994966,0.0,274.64936454580004,12.208,12.064,0.01047205924987793
51.038235833,13.743706167,51.03823580007489,13.743706176978208,0.0,274.64936454580004,12.208,12.064,0.010003328323364258
51.038235833,13.743706167,51.03823580007489,13.743706176978208,0.0,274.64936454580004,12.208,12.064,0.010003328323364258
51.038235833,13.743706167,51.0382358083953,13.743706174683883,0.0,274.64936454580004,12.208,12.064,0.010371685028076172
51.038235833,13.743706167,51.0382358083953,13.743706174683883,0.0,274.64936454580004,12.208,12.064,0.010371685028076172
51.038235833,13.743706167,51.038235814801865,13.74370617291239,0.0,274.64936454580004,12.208,12.064,0.010366201400756836
51.038235833,13.743706167,51.038235814801865,13.74370617291239,0.0,274.64936454580004,12.208,12.064,0.010366201400756836
51.038235833,13.743706167,51.03823581973479,13.743706171544574,0.0,275.67641731124377,12.208,12.064,0.010283470153808594
